,heart,heartbeat_label
10627,-0.56,False
10628,-0.81,False
10629,-0.7,False
10630,-0.23,False
10631,-0.67,False
10632,-0.34,False
10633,-0.45,False
10634,-0.66,False
10635,-0.56,False
10636,-0.59,False
10637,-0.55,False
10638,-0.87,False
10639,-0.88,False
10640,-0.44,False
10641,-0.32,False
10642,-0.55,False
10643,-0.72,False
10644,-0.47,False
10645,-0.43,False
10646,-0.53,False
10647,-0.22,False
10648,-0.23,False
10649,-0.12,False
10650,0.21,False
10651,0.62,False
10652,0.1,False
10653,-0.08,False
10654,-0.05,False
10655,0.07,False
10656,0.39,False
10657,-0.05,False
10658,0.34,False
10659,0.69,False
10660,0.5,False
10661,0.42,False
10662,0.7,False
10663,0.83,False
10664,0.32,False
10665,-0.7,False
10666,-1.92,False
10667,-1.77,False
10668,-0.46,False
10669,2.03,False
10670,3.36,False
10671,3.05,False
10672,2.42,True
10673,1.98,False
10674,1.17,False
10675,1.17,False
10676,1.13,False
10677,0.95,False
10678,0.6,False
10679,0.25,False
10680,0.55,False
10681,0.61,False
10682,0.44,False
10683,-0.08,False
10684,0.33,False
10685,0.39,False
10686,0.05,False
10687,-0.13,False
10688,-0.23,False
10689,-0.42,False
10690,-0.39,False
10691,-0.45,False
10692,-0.39,False
10693,0.28,False
10694,-0.0,False
10695,-0.15,False
10696,-0.7,False
10697,-0.73,False
10698,-0.62,False
10699,-0.37,False
10700,-0.08,False
10701,-0.94,False
10702,-1.11,False
10703,-0.83,False
10704,-0.85,False
10705,-1.41,False
10706,-1.3,False
10707,-1.17,False
10708,-1.55,False
10709,-1.42,False
10710,-1.43,False
10711,-0.92,False
10712,-0.87,False
10713,-1.04,False
10714,-1.24,False
10715,-1.22,False
10716,-0.99,False
10717,-0.95,False
10718,-0.85,False
10719,-1.0,False
10720,-0.67,False
10721,-0.68,False
10722,-0.47,False
10723,-0.3,False
10724,0.24,False
10725,0.63,False
10726,0.73,False
10727,0.55,False
10728,0.38,False
10729,0.61,False
10730,0.79,False
10731,0.73,False
10732,0.77,False
10733,0.55,False
10734,0.37,False
10735,0.39,False
10736,0.28,False
10737,0.46,False
10738,-0.08,False
10739,-0.21,False
10740,0.09,False
10741,0.15,False
10742,-0.28,False
10743,-0.4,False
10744,-0.41,False
10745,-0.62,False
10746,-0.55,False
10747,-0.89,False
10748,-1.02,False
10749,-1.1,False
10750,-1.33,False
10751,-1.34,False
10752,-1.32,False
10753,-1.51,False
10754,-1.64,False
10755,-1.96,False
10756,-2.04,False
10757,-1.68,False
10758,-1.8,False
10759,-2.16,False
10760,-2.34,False
10761,-2.02,False
10762,-2.06,False
10763,-1.95,False
10764,-2.14,False
10765,-2.26,False
10766,-2.5,False
10767,-2.23,False
10768,-2.03,False
10769,-2.27,False
10770,-2.24,False
10771,-2.1,False
10772,-1.77,False
10773,-1.95,False
10774,-1.91,False
10775,-1.48,False
10776,-1.34,False
10777,-1.58,False
10778,-1.49,False
10779,-1.23,False
10780,-1.19,False
10781,-1.37,False
10782,-1.12,False
10783,-0.97,False
10784,-1.15,False
10785,-1.05,False
10786,-0.62,False
10787,-0.58,False
10788,-0.7,False
10789,-0.37,False
10790,-0.71,False
10791,-0.81,False
10792,-0.22,False
10793,-0.19,False
10794,-0.46,False
10795,-0.46,False
10796,-0.13,False
10797,-0.06,False
10798,-0.09,False
10799,0.23,False
10800,0.23,False
10801,-0.13,False
10802,-0.23,False
10803,0.21,False
10804,0.39,False
10805,0.22,False
10806,0.04,False
10807,-0.09,False
10808,0.08,False
10809,-0.02,False
10810,-0.14,False
10811,0.09,False
10812,-0.39,False
10813,-1.32,False
10814,-2.06,False
10815,-2.66,False
10816,-1.96,False
10817,0.03,False
10818,1.95,False
10819,2.4,False
10820,2.17,False
10821,1.25,True
10822,0.85,False
10823,1.17,False
10824,1.13,False
10825,0.83,False
10826,0.38,False
10827,0.28,False
10828,0.16,False
10829,0.42,False
10830,0.44,False
10831,0.82,False
10832,0.91,False
10833,0.86,False
10834,1.17,False
10835,1.27,False
10836,1.01,False
10837,1.02,False
10838,1.02,False
10839,0.79,False
10840,0.91,False
10841,0.82,False
10842,0.61,False
10843,0.28,False
10844,0.46,False
10845,0.05,False
10846,0.16,False
10847,0.3,False
10848,0.15,False
10849,-0.34,False
10850,-0.7,False
10851,-0.36,False
10852,-0.23,False
10853,-0.73,False
10854,-1.1,False
10855,-1.08,False
10856,-1.2,False
10857,-1.02,False
10858,-1.17,False
10859,-1.44,False
10860,-1.74,False
10861,-1.44,False
10862,-1.18,False
10863,-1.46,False
10864,-1.4,False
10865,-1.4,False
10866,-1.3,False
10867,-1.16,False
10868,-1.03,False
10869,-0.59,False
10870,-0.52,False
10871,-0.07,False
10872,0.42,False
10873,0.39,False
10874,0.45,False
10875,0.58,False
10876,1.03,False
10877,1.48,False
10878,1.3,False
10879,1.64,False
10880,2.08,False
10881,1.84,False
10882,1.9,False
10883,2.27,False
10884,2.33,False
10885,2.45,False
10886,2.29,False
10887,2.4,False
10888,2.63,False
10889,2.81,False
10890,2.47,False
10891,2.12,False
10892,2.2,False
10893,2.42,False
10894,2.5,False
10895,2.5,False
10896,2.1,False
10897,1.57,False
10898,1.61,False
10899,1.78,False
10900,1.79,False
10901,1.48,False
10902,1.09,False
10903,0.97,False
10904,1.04,False
10905,0.84,False
10906,0.63,False
10907,0.35,False
10908,0.24,False
10909,0.67,False
10910,0.36,False
10911,0.42,False
10912,0.32,False
10913,0.21,False
10914,-0.03,False
10915,0.08,False
10916,0.08,False
10917,-0.51,False
10918,-0.5,False
10919,0.09,False
10920,-0.01,False
10921,-0.49,False
10922,-0.58,False
10923,-0.23,False
10924,-0.52,False
10925,-0.73,False
10926,-0.87,False
10927,-0.7,False
10928,-0.7,False
10929,-0.86,False
10930,-0.96,False
10931,-1.06,False
10932,-1.15,False
10933,-1.44,False
10934,-1.64,False
10935,-1.02,False
10936,-0.91,False
10937,-1.4,False
10938,-1.95,False
10939,-1.95,False
10940,-1.98,False
10941,-2.19,False
10942,-2.06,False
10943,-1.74,False
10944,-1.95,False
10945,-2.39,False
10946,-1.76,False
10947,-1.56,False
10948,-1.81,False
10949,-1.87,False
10950,-1.59,False
10951,-1.46,False
10952,-1.54,False
10953,-1.53,False
10954,-1.87,False
10955,-1.91,False
10956,-1.62,False
10957,-1.36,False
10958,-1.68,False
10959,-1.63,False
10960,-1.67,False
10961,-2.17,False
10962,-2.89,False
10963,-3.51,False
10964,-4.3,False
10965,-4.61,False
10966,-3.62,False
10967,-1.08,False
10968,0.44,False
10969,0.42,False
10970,-0.35,False
10971,-0.63,True
10972,-0.8,False
10973,-0.55,False
10974,-1.1,False
10975,-1.29,False
10976,-1.16,False
10977,-1.33,False
10978,-1.04,False
10979,-0.91,False
10980,-1.08,False
10981,-1.51,False
10982,-1.38,False
10983,-0.85,False
10984,-1.32,False
10985,-1.22,False
10986,-1.11,False
10987,-1.08,False
10988,-0.69,False
10989,-0.69,False
10990,-0.71,False
10991,-0.57,False
10992,-0.48,False
10993,-0.48,False
10994,-0.83,False
10995,-0.85,False
10996,-0.51,False
10997,-0.4,False
10998,-0.6,False
10999,-1.08,False
11000,-0.64,False
11001,-0.57,False
11002,-0.82,False
11003,-0.74,False
11004,-1.14,False
11005,-1.17,False
11006,-0.85,False
11007,-0.8,False
11008,-1.12,False
11009,-1.3,False
11010,-1.33,False
11011,-1.49,False
11012,-1.33,False
11013,-0.94,False
11014,-1.33,False
11015,-1.39,False
11016,-1.51,False
11017,-1.53,False
11018,-0.87,False
11019,-0.62,False
11020,-0.83,False
11021,-1.02,False
11022,-1.07,False
11023,-0.52,False
11024,-0.12,False
11025,-0.03,False
11026,-0.11,False
11027,-0.32,False
11028,-0.08,False
11029,0.21,False
11030,0.39,False
11031,-0.4,False
11032,-0.64,False
11033,0.32,False
11034,0.42,False
11035,0.22,False
11036,-0.21,False
11037,-0.18,False
11038,-0.08,False
11039,0.14,False
11040,-0.1,False
11041,0.18,False
11042,0.15,False
11043,0.25,False
11044,0.18,False
11045,0.33,False
11046,0.37,False
11047,0.15,False
11048,0.23,False
11049,0.68,False
11050,0.63,False
11051,0.32,False
11052,0.92,False
11053,0.71,False
11054,0.5,False
11055,0.41,False
11056,0.78,False
11057,0.63,False
11058,0.85,False
11059,0.92,False
11060,0.84,False
11061,0.89,False
11062,0.8,False
11063,0.65,False
11064,0.67,False
11065,0.68,False
11066,0.93,False
11067,0.73,False
11068,0.52,False
11069,0.4,False
11070,0.57,False
11071,0.29,False
11072,0.39,False
11073,0.46,False
11074,0.4,False
11075,0.16,False
11076,-0.08,False
11077,0.3,False
11078,-0.04,False
11079,-0.11,False
11080,0.16,False
11081,0.1,False
11082,0.17,False
11083,-0.17,False
11084,-0.13,False
11085,-0.55,False
11086,-0.8,False
11087,-0.69,False
11088,-0.92,False
11089,-0.66,False
11090,-0.87,False
11091,-0.83,False
11092,-0.93,False
11093,-1.27,False
11094,-0.92,False
11095,-0.44,False
11096,-0.86,False
11097,-0.96,False
11098,-0.56,False
11099,-0.55,False
11100,-0.85,False
11101,-0.97,False
11102,-0.91,False
11103,-1.0,False
11104,-1.02,False
11105,-1.09,False
11106,-0.83,False
11107,-0.64,False
11108,-1.0,False
11109,-1.12,False
11110,-2.18,False
11111,-3.2,False
11112,-3.52,False
11113,-2.75,False
11114,-1.58,False
11115,0.3,False
11116,1.56,False
11117,1.25,False
11118,0.55,True
11119,0.26,False
11120,0.23,False
11121,0.42,False
11122,-0.08,False
11123,-0.52,False
11124,-0.45,False
11125,-0.34,False
11126,-0.0,False
11127,-0.0,False
11128,-0.09,False
11129,-0.08,False
11130,-0.03,False
11131,-0.23,False
11132,-0.83,False
11133,-0.43,False
11134,-0.08,False
11135,-0.0,False
11136,0.22,False
11137,0.04,False
11138,-0.42,False
11139,-0.46,False
11140,-0.42,False
11141,-0.2,False
11142,-0.07,False
11143,-0.24,False
11144,-0.6,False
11145,-0.62,False
11146,-0.59,False
11147,-0.59,False
11148,-0.79,False
11149,-0.44,False
11150,-0.24,False
11151,-0.93,False
11152,-1.29,False
11153,-1.22,False
11154,-0.55,False
11155,-0.6,False
11156,-0.72,False
11157,-1.07,False
11158,-0.86,False
11159,-0.62,False
11160,-0.51,False
11161,-0.7,False
11162,-0.59,False
11163,-0.16,False
11164,-0.16,False
11165,-0.12,False
11166,-0.08,False
11167,-0.01,False
11168,0.39,False
11169,0.7,False
11170,0.83,False
11171,0.81,False
11172,1.14,False
11173,1.14,False
11174,1.34,False
11175,1.15,False
11176,1.4,False
11177,1.35,False
11178,1.46,False
11179,1.25,False
11180,1.23,False
11181,1.09,False
11182,1.36,False
11183,1.43,False
11184,1.03,False
11185,0.66,False
11186,1.02,False
11187,1.25,False
11188,0.96,False
11189,0.41,False
11190,0.36,False
11191,0.3,False
11192,0.44,False
11193,0.36,False
11194,0.33,False
11195,0.04,False
11196,-0.19,False
11197,-0.22,False
11198,-0.44,False
11199,-0.44,False
11200,-0.32,False
11201,-0.28,False
11202,-0.27,False
11203,-0.31,False
11204,-0.32,False
11205,-0.28,False
11206,-0.65,False
11207,-0.77,False
11208,-0.43,False
11209,-0.36,False
11210,-0.32,False
11211,-0.62,False
11212,-0.72,False
11213,-0.2,False
11214,-0.36,False
11215,-0.45,False
11216,-0.54,False
11217,-0.73,False
11218,-0.76,False
11219,-0.38,False
11220,-0.49,False
11221,-0.55,False
11222,-0.75,False
11223,-0.48,False
11224,-0.55,False
11225,-1.11,False
11226,-1.04,False
11227,-0.83,False
11228,-1.08,False
11229,-1.1,False
11230,-1.27,False
11231,-1.31,False
11232,-1.5,False
11233,-1.09,False
11234,-1.42,False
11235,-1.48,False
11236,-1.4,False
11237,-1.3,False
11238,-1.48,False
11239,-1.56,False
11240,-1.4,False
11241,-1.38,False
11242,-1.57,False
11243,-1.5,False
11244,-1.62,False
11245,-1.7,False
11246,-1.64,False
11247,-2.12,False
11248,-2.11,False
11249,-2.24,False
11250,-2.5,False
11251,-2.4,False
11252,-2.32,False
11253,-2.79,False
11254,-3.87,False
11255,-5.25,False
11256,-5.46,False
11257,-4.24,False
11258,-2.08,False
11259,-0.46,False
11260,-0.48,False
11261,-1.19,False
11262,-1.39,True
11263,-1.92,False
11264,-1.83,False
11265,-1.95,False
11266,-2.59,False
11267,-2.89,False
11268,-2.76,False
11269,-2.65,False
11270,-3.03,False
11271,-2.92,False
11272,-2.95,False
11273,-2.83,False
11274,-3.04,False
11275,-2.89,False
11276,-2.5,False
11277,-2.28,False
11278,-2.77,False
11279,-3.22,False
11280,-2.76,False
11281,-2.5,False
11282,-2.83,False
11283,-2.92,False
11284,-2.74,False
11285,-2.84,False
11286,-3.12,False
11287,-3.0,False
11288,-3.2,False
11289,-3.59,False
11290,-3.32,False
11291,-3.08,False
11292,-3.13,False
11293,-3.09,False
11294,-2.84,False
11295,-3.33,False
11296,-3.41,False
11297,-3.11,False
11298,-3.2,False
11299,-3.79,False
11300,-3.43,False
11301,-3.1,False
11302,-3.22,False
11303,-3.19,False
11304,-3.2,False
11305,-3.33,False
11306,-3.84,False
11307,-3.25,False
11308,-2.96,False
11309,-2.61,False
11310,-2.74,False
11311,-2.35,False
11312,-2.27,False
11313,-2.27,False
11314,-1.53,False
11315,-1.64,False
11316,-1.33,False
11317,-1.04,False
11318,-1.25,False
11319,-0.69,False
11320,-0.65,False
11321,-0.48,False
11322,-0.31,False
11323,-0.31,False
11324,-0.39,False
11325,-0.07,False
11326,0.59,False
11327,0.7,False
11328,0.7,False
11329,0.06,False
11330,-0.17,False
11331,0.73,False
11332,1.42,False
11333,0.83,False
11334,-0.01,False
11335,0.31,False
11336,0.55,False
11337,0.42,False
11338,0.23,False
11339,-0.14,False
11340,0.24,False
11341,0.36,False
11342,-0.0,False
11343,-0.23,False
11344,-0.26,False
11345,-0.14,False
11346,-0.34,False
11347,-0.26,False
11348,-0.2,False
11349,-0.31,False
11350,-0.4,False
11351,-0.49,False
11352,-0.27,False
11353,-0.22,False
11354,-0.46,False
11355,-0.73,False
11356,-0.87,False
11357,-0.83,False
11358,-0.6,False
11359,-0.39,False
11360,-0.34,False
11361,-0.7,False
11362,-0.79,False
11363,-0.43,False
11364,-0.52,False
11365,-0.9,False
11366,-0.62,False
11367,-0.55,False
11368,-0.89,False
11369,-0.88,False
11370,-0.75,False
11371,-0.86,False
11372,-0.62,False
11373,-0.48,False
11374,-0.95,False
11375,-0.78,False
11376,-0.8,False
11377,-0.59,False
11378,-0.53,False
11379,-0.89,False
11380,-0.34,False
11381,0.05,False
11382,-0.46,False
11383,-0.22,False
11384,0.05,False
11385,-0.09,False
11386,-0.05,False
11387,0.08,False
11388,0.22,False
11389,0.22,False
11390,-0.52,False
11391,-0.44,False
11392,-0.54,False
11393,-0.55,False
11394,-0.67,False
11395,-0.49,False
11396,-0.65,False
11397,-0.98,False
11398,-2.54,False
11399,-3.67,False
11400,-3.61,False
11401,-2.52,False
11402,-0.82,False
11403,0.12,False
11404,0.35,False
11405,0.07,True
11406,-0.47,False
11407,-1.17,False
11408,-1.79,False
11409,-2.01,False
11410,-1.97,False
11411,-1.96,False
11412,-2.33,False
11413,-2.89,False
11414,-2.08,False
11415,-2.53,False
11416,-2.92,False
11417,-3.12,False
11418,-2.81,False
11419,-2.72,False
11420,-2.94,False
11421,-2.83,False
11422,-3.2,False
11423,-3.45,False
11424,-2.99,False
11425,-3.18,False
11426,-2.94,False
11427,-3.27,False
11428,-3.23,False
11429,-3.34,False
11430,-3.44,False
11431,-3.68,False
11432,-3.79,False
11433,-3.71,False
11434,-3.56,False
11435,-3.92,False
11436,-3.67,False
11437,-3.84,False
11438,-3.98,False
11439,-4.33,False
11440,-4.14,False
11441,-4.45,False
11442,-4.6,False
11443,-4.25,False
11444,-4.01,False
11445,-3.98,False
11446,-4.3,False
11447,-4.82,False
11448,-4.37,False
11449,-4.09,False
11450,-4.62,False
11451,-4.23,False
11452,-3.94,False
11453,-3.96,False
11454,-3.81,False
11455,-3.68,False
11456,-3.47,False
11457,-3.15,False
11458,-3.13,False
11459,-2.75,False
11460,-3.13,False
11461,-2.94,False
11462,-2.52,False
11463,-2.5,False
11464,-1.99,False
11465,-1.61,False
11466,-2.01,False
11467,-2.29,False
11468,-2.25,False
11469,-2.18,False
11470,-1.99,False
11471,-2.02,False
11472,-1.96,False
11473,-2.22,False
11474,-1.97,False
11475,-1.56,False
11476,-1.35,False
11477,-1.49,False
11478,-1.53,False
11479,-1.76,False
11480,-1.5,False
11481,-1.3,False
11482,-1.03,False
11483,-0.97,False
11484,-1.17,False
11485,-1.19,False
11486,-1.01,False
11487,-0.38,False
11488,-0.86,False
11489,-0.86,False
11490,-0.61,False
11491,-0.28,False
11492,-0.25,False
11493,-0.38,False
11494,-0.01,False
11495,-0.31,False
11496,-0.36,False
11497,-0.17,False
11498,-0.0,False
11499,-0.33,False
11500,0.1,False
11501,0.05,False
11502,-0.4,False
11503,0.04,False
11504,0.3,False
11505,-0.26,False
11506,-0.1,False
11507,-0.15,False
11508,-0.32,False
11509,-0.71,False
11510,0.06,False
11511,0.06,False
11512,-0.44,False
11513,-0.78,False
11514,-0.05,False
11515,-0.37,False
11516,-1.12,False
11517,-0.86,False
11518,-1.09,False
11519,-1.09,False
11520,-1.29,False
11521,-0.7,False
11522,-0.59,False
11523,-1.02,False
11524,-0.86,False
11525,-0.86,False
11526,-0.85,False
11527,-0.52,False
11528,-0.41,False
11529,-0.67,False
11530,-0.29,False
11531,-0.53,False
11532,-0.07,False
11533,0.02,False
11534,-0.59,False
11535,-0.64,False
11536,-0.21,False
11537,-0.01,False
11538,-0.16,False
11539,-0.44,False
11540,-1.16,False
11541,-2.23,False
11542,-2.79,False
11543,-2.62,False
11544,-1.15,False
11545,0.92,False
11546,2.41,False
11547,2.11,False
11548,1.27,True
11549,0.7,False
11550,0.81,False
11551,0.78,False
11552,0.37,False
11553,0.09,False
11554,-0.1,False
11555,-0.15,False
11556,-0.18,False
11557,-0.17,False
11558,0.17,False
11559,-0.28,False
11560,-0.13,False
11561,-0.23,False
11562,-0.32,False
11563,-0.37,False
11564,-0.36,False
11565,0.1,False
11566,-0.08,False
11567,-0.01,False
11568,0.08,False
11569,-0.17,False
11570,-0.14,False
11571,-0.07,False
11572,-0.32,False
11573,-0.24,False
11574,-0.39,False
11575,-0.23,False
11576,-0.72,False
11577,-1.09,False
11578,-0.62,False
11579,-0.4,False
11580,-0.47,False
11581,-0.76,False
11582,-0.98,False
11583,-0.87,False
11584,-0.93,False
11585,-1.21,False
11586,-1.26,False
11587,-1.28,False
11588,-1.3,False
11589,-1.33,False
11590,-1.58,False
11591,-1.27,False
11592,-1.59,False
11593,-1.28,False
11594,-1.17,False
11595,-0.92,False
11596,-0.87,False
11597,-0.83,False
11598,-0.91,False
11599,-0.56,False
11600,-0.54,False
11601,-0.23,False
11602,0.26,False
11603,0.12,False
11604,-0.08,False
11605,0.03,False
11606,0.5,False
11607,0.44,False
11608,0.24,False
11609,0.17,False
11610,0.46,False
11611,0.48,False
11612,0.26,False
11613,-0.06,False
11614,0.24,False
11615,0.5,False
11616,0.3,False
11617,0.19,False
11618,0.26,False
11619,0.21,False
11620,0.42,False
11621,0.02,False
11622,-0.1,False
11623,0.42,False
11624,0.48,False
11625,0.29,False
11626,0.11,False
11627,0.13,False
11628,-0.08,False
11629,0.16,False
11630,0.42,False
11631,0.02,False
11632,-0.17,False
11633,0.48,False
11634,0.79,False
11635,0.25,False
11636,-0.04,False
11637,0.31,False
11638,0.49,False
11639,0.48,False
11640,0.39,False
11641,0.23,False
11642,0.24,False
11643,0.36,False
11644,0.49,False
11645,0.45,False
11646,0.36,False
11647,0.26,False
11648,0.34,False
11649,0.25,False
11650,0.56,False
11651,0.24,False
11652,0.06,False
11653,0.23,False
11654,0.52,False
11655,0.28,False
11656,0.2,False
11657,-0.01,False
11658,0.08,False
11659,0.03,False
11660,-0.13,False
11661,-0.47,False
11662,-0.14,False
11663,0.23,False
11664,-0.09,False
11665,-0.13,False
11666,-0.13,False
11667,0.18,False
11668,0.32,False
11669,0.49,False
11670,0.46,False
11671,0.15,False
11672,-0.06,False
11673,-0.15,False
11674,-0.0,False
11675,-0.06,False
11676,-0.22,False
11677,-0.11,False
11678,-0.22,False
11679,-0.4,False
11680,-0.5,False
11681,-1.5,False
11682,-2.34,False
11683,-2.55,False
11684,-2.19,False
11685,-0.63,False
11686,1.47,False
11687,1.98,False
11688,1.66,False
11689,0.78,True
11690,0.3,False
11691,0.39,False
11692,0.39,False
11693,0.23,False
11694,-0.2,False
11695,-0.56,False
11696,-0.62,False
11697,-0.98,False
11698,-0.31,False
11699,0.08,False
11700,0.04,False
11701,-0.78,False
11702,-0.64,False
11703,-0.09,False
11704,0.21,False
11705,-0.23,False
11706,-0.44,False
11707,-0.38,False
11708,-0.49,False
11709,-0.29,False
11710,-0.22,False
11711,-0.31,False
11712,-0.13,False
11713,-0.03,False
11714,-0.67,False
11715,-0.78,False
11716,-0.63,False
11717,-0.52,False
11718,-0.56,False
11719,-0.71,False
11720,-0.61,False
11721,-0.74,False
11722,-0.92,False
11723,-1.1,False
11724,-1.1,False
11725,-1.32,False
11726,-1.22,False
11727,-1.09,False
11728,-1.69,False
11729,-1.42,False
11730,-1.09,False
11731,-1.17,False
11732,-1.43,False
11733,-1.02,False
11734,-1.02,False
11735,-1.19,False
11736,-1.3,False
11737,-0.95,False
11738,-0.75,False
11739,-0.47,False
11740,-0.48,False
11741,-0.49,False
11742,-0.46,False
11743,-0.04,False
11744,0.17,False
11745,-0.17,False
11746,-0.04,False
11747,-0.04,False
11748,-0.23,False
11749,-0.22,False
11750,-0.06,False
11751,0.03,False
11752,-0.1,False
11753,0.13,False
11754,-0.01,False
11755,0.05,False
11756,0.08,False
11757,0.09,False
11758,-0.39,False
11759,-0.48,False
11760,-0.44,False
11761,-0.14,False
11762,-0.59,False
11763,-0.38,False
11764,-0.13,False
11765,-0.03,False
11766,-0.28,False
11767,-0.37,False
11768,-0.58,False
11769,-0.39,False
11770,-0.34,False
11771,-0.21,False
11772,-0.38,False
11773,-0.32,False
11774,-0.15,False
11775,-0.33,False
11776,-0.46,False
11777,-0.32,False
11778,-0.19,False
11779,-0.26,False
11780,-0.38,False
11781,-0.61,False
11782,-0.14,False
11783,-0.12,False
11784,-0.34,False
11785,-0.17,False
11786,-0.16,False
11787,0.17,False
11788,0.06,False
11789,-0.41,False
11790,-0.4,False
11791,-0.06,False
11792,-0.41,False
11793,-0.2,False
11794,-0.1,False
11795,-0.39,False
11796,-0.34,False
11797,-0.17,False
11798,-0.55,False
11799,-0.62,False
11800,-0.55,False
11801,-0.41,False
11802,-0.31,False
11803,0.09,False
11804,-0.09,False
11805,-0.39,False
11806,-0.47,False
11807,-0.28,False
11808,0.23,False
11809,-0.03,False
11810,-0.05,False
11811,-0.11,False
11812,0.08,False
11813,0.04,False
11814,-0.15,False
11815,-0.36,False
11816,-0.4,False
11817,0.42,False
11818,0.24,False
11819,-0.16,False
11820,0.05,False
11821,-0.05,False
11822,-0.78,False
11823,-2.19,False
11824,-2.81,False
11825,-2.27,False
11826,-0.7,False
11827,1.46,False
11828,2.27,False
11829,1.67,False
11830,1.1,True
11831,0.91,False
11832,0.83,False
11833,0.6,False
11834,0.36,False
11835,0.54,False
11836,-0.08,False
11837,-0.28,False
11838,-0.29,False
11839,0.2,False
11840,0.28,False
11841,-0.17,False
11842,0.24,False
11843,0.16,False
11844,0.15,False
11845,-0.01,False
11846,0.16,False
11847,-0.14,False
11848,-0.31,False
11849,-0.01,False
11850,0.08,False
11851,-0.13,False
11852,-0.13,False
11853,-0.23,False
11854,-0.26,False
11855,-0.38,False
11856,-0.57,False
11857,-0.49,False
11858,-0.23,False
11859,-0.56,False
11860,-0.58,False
11861,-0.52,False
11862,-0.73,False
11863,-0.99,False
11864,-0.94,False
11865,-1.08,False
11866,-1.07,False
11867,-1.33,False
11868,-1.53,False
11869,-1.62,False
11870,-1.61,False
11871,-1.19,False
11872,-1.08,False
11873,-1.13,False
11874,-1.22,False
11875,-1.23,False
11876,-1.12,False
11877,-1.36,False
11878,-0.83,False
11879,-0.6,False
11880,-0.57,False
11881,-0.52,False
11882,-0.43,False
11883,-0.19,False
11884,0.1,False
11885,-0.07,False
11886,0.21,False
11887,0.31,False
11888,0.26,False
11889,0.55,False
11890,0.7,False
11891,0.55,False
11892,0.13,False
11893,0.31,False
11894,0.51,False
11895,0.53,False
11896,0.37,False
11897,0.39,False
11898,0.52,False
11899,0.34,False
11900,0.45,False
11901,0.76,False
11902,0.52,False
11903,0.23,False
11904,0.37,False
11905,0.27,False
11906,0.5,False
11907,0.58,False
11908,0.55,False
11909,0.23,False
11910,0.22,False
11911,0.11,False
11912,0.18,False
11913,0.36,False
11914,0.54,False
11915,0.56,False
11916,0.23,False
11917,0.22,False
11918,0.15,False
11919,-0.09,False
11920,0.13,False
11921,0.19,False
11922,0.06,False
11923,0.21,False
11924,0.05,False
11925,0.17,False
11926,0.26,False
11927,0.4,False
11928,0.31,False
11929,0.11,False
11930,-0.15,False
11931,-0.09,False
11932,-0.14,False
11933,0.31,False
11934,0.23,False
11935,-0.65,False
11936,-0.54,False
11937,-0.22,False
11938,-0.19,False
11939,0.19,False
11940,-0.13,False
11941,-0.56,False
11942,-0.94,False
11943,-0.49,False
11944,-0.14,False
11945,-0.31,False
11946,-0.39,False
11947,-0.18,False
11948,-0.2,False
11949,-0.34,False
11950,-0.22,False
11951,-0.16,False
11952,0.08,False
11953,0.09,False
11954,-0.0,False
11955,-0.47,False
11956,-0.49,False
11957,-0.19,False
11958,-0.19,False
11959,-0.13,False
11960,0.35,False
11961,0.25,False
11962,-0.09,False
11963,-0.35,False
11964,-0.37,False
11965,-1.04,False
11966,-2.5,False
11967,-3.05,False
11968,-2.11,False
11969,-0.59,False
11970,1.1,False
11971,1.88,False
11972,1.41,False
11973,0.8,True
11974,0.46,False
11975,0.48,False
11976,0.28,False
11977,0.02,False
11978,-0.55,False
11979,-0.62,False
11980,-0.55,False
11981,-0.48,False
11982,-0.65,False
11983,-0.56,False
11984,-0.42,False
11985,-0.56,False
11986,-0.8,False
11987,-0.93,False
11988,-0.46,False
11989,-0.74,False
11990,-0.89,False
11991,-1.02,False
11992,-0.81,False
11993,-0.7,False
11994,-0.85,False
11995,-1.17,False
11996,-1.33,False
11997,-1.08,False
11998,-0.73,False
11999,-0.64,False
12000,-1.13,False
12001,-1.48,False
12002,-1.04,False
12003,-1.09,False
12004,-1.1,False
12005,-1.55,False
12006,-1.41,False
12007,-1.26,False
12008,-1.53,False
12009,-1.8,False
12010,-1.81,False
12011,-1.66,False
12012,-1.63,False
12013,-1.8,False
12014,-1.98,False
12015,-1.94,False
12016,-1.68,False
12017,-1.8,False
12018,-2.04,False
12019,-1.98,False
12020,-1.54,False
12021,-1.22,False
12022,-1.34,False
12023,-1.07,False
12024,-1.02,False
12025,-1.24,False
12026,-0.91,False
12027,-0.4,False
12028,-0.53,False
12029,-0.64,False
12030,-0.43,False
12031,-0.41,False
12032,-0.2,False
12033,-0.35,False
12034,-0.25,False
12035,-0.1,False
12036,-0.16,False
12037,-0.17,False
12038,-0.21,False
12039,-0.24,False
12040,-0.39,False
12041,-0.41,False
12042,-0.29,False
12043,-0.26,False
12044,0.03,False
12045,-0.56,False
12046,-0.56,False
12047,-0.22,False
12048,-0.01,False
12049,-0.45,False
12050,-0.48,False
12051,-0.5,False
12052,-0.75,False
12053,-0.5,False
12054,-0.3,False
12055,-0.22,False
12056,-0.71,False
12057,-0.54,False
12058,-0.55,False
12059,-0.58,False
12060,-0.24,False
12061,-0.46,False
12062,-0.33,False
12063,-0.31,False
12064,-0.5,False
12065,-0.83,False
12066,-0.7,False
